评论ID,电影名称,上映年份,用户评分,情感得分,评论内容,点赞数,主要主题,主题名称
4426797642,封神第二部：战火西岐,2025,2,0.9951,全片最有血性的只有邓婵玉一人，姬发在那里犹犹豫豫，优柔寡断。全城的人命都在他手上，他还对着闻仲下不去手，把我给看笑了。 神经,19710,3,导演个人风格与角色塑造问题
4338665602,封神第二部：战火西岐,2025,2,1.0,演员台词含糊不清，一点气势都没有。奔着玄幻题材来的，战斗剧情太儿戏了，魔家四将弱智巨婴，太容易就被抓了，魔礼青出场这么bug强太容易被秒杀。女将军很帅，看着也挺酷很有城府，明明是必胜的局，拖拖时间肯定赢，一见到姬发就忍不住冲锋在前跳进水里送人头，刻意制造两人羁绊就无语。巨人特效做得好廉价，还不如火影和巨人这种动漫做得好，同类中国玄幻更不如黑神话悟空。剪辑也剪的稀烂，突然切换场景，毫无节奏感。殷郊三头六臂这个特效和配音给影院整笑了。演员的表情控制也不行，悲痛的表情搞成了轻蔑。总之就是感觉这电影拍的十分草率，各方面都很拉胯，完全没有第一季的惊喜。 想象力太弱了，杨戬哪吒这么厉害结果法术全是平A，混天绫和乾坤圈这种神器甚至没有《哪吒传奇》的动画片上让人觉得厉害。 妲己娇妻，女将军还是娇妻，真有你的,7835,2,剧情逻辑与叙事结构问题
4427116401,封神第二部：战火西岐,2025,0,0.9999,魔礼青，魔礼海，魔礼寿，Maroon 5,3053,0,
4285517304,封神第二部：战火西岐,2025,2,0.9972,乌尔善在片尾感谢第一部观众的时候我甚至觉得是在嘲讽我。,2899,5,喜剧类型与商业化过度问题
4428807634,封神第二部：战火西岐,2025,2,1.0,姬发王者威仪被拍得软弱无能，殷郊三头六臂被拍成一头二臂。 即便是邓婵玉这样一个独立强大，一心为国效力，无暇顾及儿女私情的女将军，导演也要强行给她一条爱情线，被迫画上违和的妆容，让媒婆为她牵线说媒，最终躺在一个优柔寡断的男人怀里，临终之际，她唯一的愿望竟然是他给自己唱歌，仿佛爱情才是女性存在的全部意义，婚姻才是女性的最终归宿。 连如此坚毅果敢、英姿飒爽的女性角色都难逃这般命运，普通女性的处境只会更加艰难。 我突然有些庆幸导演把她拍死，因为我不愿看到那个曾经自由不羁的她，在导演的安排下，被迫沦为家庭主妇，被岁月消磨掉所有激情，最终只能度过平淡无奇、单调乏味的一生。,2818,3,导演个人风格与角色塑造问题
4426745761,封神第二部：战火西岐,2025,2,0.8292,文字极度拉胯，史诗感毫无，本以为能有大规模战争场面，结果还不如看Dr.Manhattan打俩小时架,3588,2,剧情逻辑与叙事结构问题
4428844857,封神第二部：战火西岐,2025,2,0.8028,除了邓婵玉又美又飒，其他人都是大傻子。但邓婵玉最后要听歌，结果她也是大傻子。害,1806,5,喜剧类型与商业化过度问题
4426822708,封神第二部：战火西岐,2025,1,0.7493,两颗星给女将军，再扣一颗星因为最后又唱那个勾使“有女怀春”,8081,3,导演个人风格与角色塑造问题
4429697438,封神第二部：战火西岐,2025,2,0.7165,第三部能上确实是我们的责任,1196,5,喜剧类型与商业化过度问题
4426716383,封神第二部：战火西岐,2025,2,0.9976,中国版奥特曼打怪兽。 三头绿小子很牛，最后还来了个冒烟的黑龙最牛。女主元帅秒变小娇妻。,2766,2,剧情逻辑与叙事结构问题
4427126184,封神第二部：战火西岐,2025,4,0.0283,退一万步讲，我蝉姐为什么不能当天下共主（殷郊的法相特效建议重做，老外收了钱不干正事儿，这比闻太师坐骑差了10个绿巨人）,4450,5,喜剧类型与商业化过度问题
4427067467,封神第二部：战火西岐,2025,1,1.0,男主顶废啊，武力上打不过商朝的邓婵玉和闻仲，智力谋略是依靠姜子牙的，气势上未战先怯 又是认输又是冲动地跑去敌方阵营送人头的，自己国家的人民都要死光了，却因为认识几天的邓婵玉犹豫寡断，杀死反派是靠邓的，男主除了有主角光环能气人还能干啥？面对那么多次战争，家破人亡的，还这么傻黑甜，好蠢一男主。 给反派阵营那么多优势点，谋略智力人数财富各方面都强正派多得多，正派男主蠢成这鬼样，不停送人头，姬发后面到底是怎么成为天下共主的？邓婵玉是整部电影最大的高光，其次是三头殷郊和三巨人的压迫对决，其他都很拉胯，殷郊特效做得太差劲了，希望第三部能好好把控特效。,4256,2,剧情逻辑与叙事结构问题
4431813424,封神第二部：战火西岐,2025,1,0.9899,影片结尾字幕，说感谢封神第一部的观众，因为你们才有了第二部。我真是贱啊！,1110,5,喜剧类型与商业化过度问题
4427073624,封神第二部：战火西岐,2025,2,0.9999,《封神·婵玉传》，强凑CP天打雷劈，拜托穿件衣服吧！同样喝了药水，其他战士灰飞烟灭，女主还在跟男主谈情说爱，这合理吗！？都第二部了还在搞人物成长主角迷茫那套，逻辑不通，情节降智，节奏拖沓，又臭又长，第一部还装得像模像样，果然没拉完之前根本想不到这坨竟能如此巨大…,1771,2,剧情逻辑与叙事结构问题
4439479250,封神第二部：战火西岐,2025,1,0.7439,支持道教协会投诉,521,5,喜剧类型与商业化过度问题
4426775029,封神第二部：战火西岐,2025,2,0.359,全是徐克玩剩下的东西,1171,1,导演风格与视听体验问题
4608474679,封神第二部：战火西岐,2025,1,0.9996,还好没去电影院看，槽点太多了，封神大战就这么几个菜鸡互啄啊，哪吒杨戬全程打酱油，姜子牙跟个废物一样，魔家四将跟煞笔一样，闻仲脑子有病一样身边一个护卫都没有，就是为了突出女男主，封神大战两个凡人在这里打来打去谈恋爱拯救世界，真恶心啊,144,3,导演个人风格与角色塑造问题
4430797774,封神第二部：战火西岐,2025,2,0.6765,其他懒得吐槽了，为什么体型超过常人的角色的智力都是大猩猩水平？一个飞天大猩猩，四个巨型大猩猩，一个蓝色三头精分大猩猩，我受够了！,522,2,剧情逻辑与叙事结构问题
4427421794,封神第二部：战火西岐,2025,2,1.0,乌尔善还是露怯了，从演员表开始就能看出他的叙事重心根本不在神明身上，除了一众特别出演和特邀出演，主演只有三个人：曾经的天下共主，未来的天下共主，以及一个让天下共主差点放弃天下的女人（某一瞬间姬发几乎重走了殷寿的老路）。大王垂垂老矣，狐妖没了法力，不会说话的魔家四将像法宝的傀儡，喜怒无常的殷郊像药水哥刷了蓝漆，第一部悲悯厚重的气质如同那匹带姬发回家的白马一样，就这么给扔河里了。更别提十绝阵像早年mix酒吧的灯光大秀，刷刷刷刷你瞅啥？你照你也麻。原著中姜子牙和申公豹才是故事的主角，那些法宝、阵法、奇能异士全部沦为战场女武神爱情的点缀，这是何等可笑。金鳌岛通天教主以及三霄娘娘的造型真的不是从《范海辛》（吸血鬼新娘+伯爵）片场穿越的？甚至所谓蛊兵（阴兵）干脆倒退回《鬼吹灯》审美……第三部可咋整啊？,686,5,喜剧类型与商业化过度问题
4434630388,封神第二部：战火西岐,2025,1,0.2069,想去电影院门口拉横幅，劝退一个都是功德,477,2,剧情逻辑与叙事结构问题
4427999631,封神第二部：战火西岐,2025,2,0.9995,1、邓婵玉作为主帅，没有部署作战，就直接跟姬发单打追逐； 2、为什么要给杨戬安排亲一口的戏码，就非得安排个女孩么？资本？ 杨戬基本上没有什么战斗戏，戏份太少了； 3、光不能照透房子，能照透混天绫； 4、哪吒不是莲花化身么，怎么还能照走魂魄？ 5、魔家四将给了那么多宣传，被抢了东西不同法力，傻跑，而且笨重的跑… 被殷郊打了几下就完蛋了…………… 6、邓婵玉为什么要死在姬发怀里……………… …………………………………………………,841,3,导演个人风格与角色塑造问题
4440624354,封神第二部：战火西岐,2025,1,0.8235,十面镜子九成懵圈，三头六臂五毛特效，依旧523一部烂片,81,2,剧情逻辑与叙事结构问题
4426741490,封神第二部：战火西岐,2025,1,0.1577,trush 文戏真的垃圾,2827,2,剧情逻辑与叙事结构问题
4433664115,封神第二部：战火西岐,2025,2,0.0965,片尾“有女怀春”再出来一次时直想砸音响🤭,412,3,导演个人风格与角色塑造问题
4428386465,封神第二部：战火西岐,2025,1,0.18,1.为啥魔家四将是傻子设定？？ 2.邓婵玉和姬发为啥要有爱情？死的时候唱儿女之歌？？邓婵玉你对得起邓九公么？再不济也是唱个战死沙场的歌。 3.mad那破歌从中间一直唱到结尾和彩蛋，到底有啥执念 4.妲己想干嘛，你是狐狸精不是怨妇，你担心自己不年轻貌美了让纣王找美女，你到底是不是狐狸精？？？ 5.姬发这一部是中二少年设定 我也是给你服了。 6.元始天尊你别太搞笑 随随便便被吸走法力，通天教主一出场就把殷郊制服，元始天尊不如通天教主,805,3,导演个人风格与角色塑造问题
4427023571,封神第二部：战火西岐,2025,2,0.9949,邓婵玉说好的要死在战场上呢？最后还是死在了男人怀里！姐姐独美不好吗？！神话故事又成了娇妻文学！又成了古偶！好吓人好……OKOK大过年的不骂人🙂别看别看，别让他们赚钱！,1539,3,导演个人风格与角色塑造问题
4427246950,封神第二部：战火西岐,2025,2,0.9981,十绝阵是无限月读啊？殷郊三头六臂须佐能乎啊？邓婵玉活人也能解除秽土转生啊？ 要是全火影那也算了，最后伏地魔出来怎么回事？,455,3,导演个人风格与角色塑造问题
4427244192,封神第二部：战火西岐,2025,1,0.0165,尬的生理不适，全是些反智剧情，那么厉害一个阵一个守的没有？那么厉害一个个不来破阵最后必须让姬发来捅？姬发到底在等什么捅不下去？,1353,1,导演风格与视听体验问题
4443425704,封神第二部：战火西岐,2025,1,0.0248,如坐针毡，如芒刺背，如鲠在喉，丧心病狂，令人发指。,212,3,导演个人风格与角色塑造问题
4427580578,封神第二部：战火西岐,2025,1,0.9797,首页的家人们，看到这条请注意！封神2是一坨💩，不要花钱看不要花钱看不要花钱看！ 窒息内容不限于以下： 邓婵玉打算带800人加魔家四将去屠杀灭绝西岐 姬发带100来人应战 姬发全程冲在最前线，手下武将大臣在城门楼子上观战 姬发和邓婵玉产生爱情 杨戬和哪吒把法术用在救不会立刻死的普通人不去干反派，最后导致自己中招 姬发是投降派，从都到尾都想投降殷商自己去送死 把阐教通天教主塑造成伏地魔形象，元始天尊能被殷郊榨干 还有殷郊全程变成一个五毛特效的阿修罗蓝色憨比 全西岐老少爷们在城门楼子上看姬发和邓婵玉在地上打滚打架 不行了我又想起了邓婵玉要率800人剿灭西岐了，爷们你800人连天通苑小区都平定不了。最后还感谢封神1的观众来看2，再结合乌尔善的屁股，把本土道教传统神仙形象抹黑，谢谢不会再看你的电影了,538,3,导演个人风格与角色塑造问题
4427815760,封神第二部：战火西岐,2025,2,0.9829,首先，无人想看女将军和姬发的感情线，只想看女将军狠狠揍他，而不是躺在他怀里灰飞烟灭 其次，殷郊的特效如果没钱做，可以永远用第一视角（毕竟我已发现好多镜头你们就是这样省钱），而不是三大坨蓝色的屎在银幕上扭来扭去，增加观众的不适感 再次，建议所有购票平台30元以上的电影，请同步推送对应的“观众愤怒险”，能够做到赔付电影票的一半价格 最后，没有看的伙伴请等待流媒体上线，再等待B站二创的邓婵玉个人版,754,5,喜剧类型与商业化过度问题
4430264219,封神第二部：战火西岐,2025,1,0.9019,IMAX版。看完这个《封神2》甚至能让人原谅《哪吒2》。可以确认的是目前为止中国电影还未能从寄生系统迈入真正的工业体系。,117,2,剧情逻辑与叙事结构问题
